run,description,batch_size,rep,task_sequence,tasks_in_batch,backbone_latency_ms,total_latency_ms,per_request_latency_ms,mean_decoder_latency_ms,sum_decoder_latency_ms,mean_swap_latency_ms,gpu_peak_mb
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,5,heartrate→gestureclass,"heartrate,gestureclass",3.141988,4.046472,2.023236,0.4128565,0.825713,0.0006375,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,6,heartrate→gestureclass,"heartrate,gestureclass",3.150384,4.049551,2.0247755,0.410363,0.820726,0.000621,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,7,heartrate→gestureclass,"heartrate,gestureclass",3.134469,4.049473,2.0247365,0.4183065,0.836613,0.000638,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,8,heartrate→gestureclass,"heartrate,gestureclass",3.187995,4.05293,2.026465,0.3928645,0.785729,0.000626,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,9,heartrate→gestureclass,"heartrate,gestureclass",3.152272,4.052149,2.0260745,0.410419,0.820838,0.000582,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,10,heartrate→gestureclass,"heartrate,gestureclass",3.197692,4.242682,2.121341,0.4806775,0.961355,0.000566,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,11,heartrate→gestureclass,"heartrate,gestureclass",3.260365,4.116538,2.058269,0.3879375,0.775875,0.000582,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,12,heartrate→gestureclass,"heartrate,gestureclass",3.21755,4.120103,2.0600515,0.4091625,0.818325,0.0006425,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,13,heartrate→gestureclass,"heartrate,gestureclass",3.256394,4.078218,2.039109,0.3693945,0.738789,0.000624,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,14,heartrate→gestureclass,"heartrate,gestureclass",3.2341,4.104856,2.052428,0.394482,0.788964,0.0005665,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,15,heartrate→gestureclass,"heartrate,gestureclass",3.219312,4.102894,2.051447,0.400438,0.800876,0.0005775,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,16,heartrate→gestureclass,"heartrate,gestureclass",3.21189,4.108771,2.0543855,0.4050545,0.810109,0.000576,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,17,heartrate→gestureclass,"heartrate,gestureclass",3.188908,4.080474,2.040237,0.3983745,0.796749,0.000584,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,18,heartrate→gestureclass,"heartrate,gestureclass",3.378018,4.276975,2.1384875,0.4056025,0.811205,0.0006105,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,19,heartrate→gestureclass,"heartrate,gestureclass",3.169567,4.060618,2.030309,0.40401,0.80802,0.000621,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,20,heartrate→gestureclass,"heartrate,gestureclass",3.130861,4.048371,2.0241855,0.418932,0.837864,0.0005775,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,21,heartrate→gestureclass,"heartrate,gestureclass",3.148781,4.057072,2.028536,0.4134005,0.826801,0.000621,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,22,heartrate→gestureclass,"heartrate,gestureclass",3.202286,4.067679,2.0338395,0.3904525,0.780905,0.0006095,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,23,heartrate→gestureclass,"heartrate,gestureclass",3.182189,4.054671,2.0273355,0.393889,0.787778,0.0006155,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,24,heartrate→gestureclass,"heartrate,gestureclass",3.178531,4.055083,2.0275415,0.394342,0.788684,0.000663,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,25,heartrate→gestureclass,"heartrate,gestureclass",3.382502,4.258364,2.129182,0.394902,0.789804,0.000651,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,26,heartrate→gestureclass,"heartrate,gestureclass",3.305848,4.140581,2.0702905,0.374388,0.748776,0.000644,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,27,heartrate→gestureclass,"heartrate,gestureclass",3.21389,4.067188,2.033594,0.3838475,0.767695,0.000586,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,28,heartrate→gestureclass,"heartrate,gestureclass",3.191028,4.068653,2.0343265,0.3970845,0.794169,0.0006245,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,29,heartrate→gestureclass,"heartrate,gestureclass",3.221644,4.091654,2.045827,0.3914905,0.782981,0.000606,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,30,heartrate→gestureclass,"heartrate,gestureclass",3.198418,4.071282,2.035641,0.3936125,0.787225,0.0005585,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,31,heartrate→gestureclass,"heartrate,gestureclass",3.184701,4.07172,2.03586,0.399769,0.799538,0.000569,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,32,heartrate→gestureclass,"heartrate,gestureclass",3.416884,4.290647,2.1453235,0.3933285,0.786657,0.0005705,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,33,heartrate→gestureclass,"heartrate,gestureclass",3.213355,4.079081,2.0395405,0.3894445,0.778889,0.0006195,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,34,heartrate→gestureclass,"heartrate,gestureclass",3.271077,4.129772,2.064886,0.387503,0.775006,0.0005745,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,35,heartrate→gestureclass,"heartrate,gestureclass",3.255614,4.053597,2.0267985,0.3582145,0.716429,0.0005945,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,36,heartrate→gestureclass,"heartrate,gestureclass",3.247552,4.083564,2.041782,0.376517,0.753034,0.000589,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,37,heartrate→gestureclass,"heartrate,gestureclass",3.210061,4.092662,2.046331,0.3993025,0.798605,0.0005915,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,38,heartrate→gestureclass,"heartrate,gestureclass",3.25457,4.084477,2.0422385,0.3703355,0.740671,0.0005685,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,39,heartrate→gestureclass,"heartrate,gestureclass",3.399636,4.272381,2.1361905,0.3963645,0.792729,0.000585,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,40,heartrate→gestureclass,"heartrate,gestureclass",3.186642,4.079844,2.039922,0.406174,0.812348,0.0006155,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,41,heartrate→gestureclass,"heartrate,gestureclass",3.184264,4.056828,2.028414,0.395654,0.791308,0.0006185,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,42,heartrate→gestureclass,"heartrate,gestureclass",3.178527,4.060276,2.030138,0.400494,0.800988,0.0006295,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,43,heartrate→gestureclass,"heartrate,gestureclass",3.163167,4.064702,2.032351,0.409889,0.819778,0.000597,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,44,heartrate→gestureclass,"heartrate,gestureclass",3.246832,4.096729,2.0483645,0.369682,0.739364,0.0005945,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,45,heartrate→gestureclass,"heartrate,gestureclass",3.197076,4.083124,2.041562,0.4027525,0.805505,0.000615,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,46,heartrate→gestureclass,"heartrate,gestureclass",3.357553,4.227279,2.1136395,0.394908,0.789816,0.000605,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,47,heartrate→gestureclass,"heartrate,gestureclass",3.181551,4.057445,2.0287225,0.3977345,0.795469,0.000607,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,48,heartrate→gestureclass,"heartrate,gestureclass",3.168717,4.058358,2.029179,0.405389,0.810778,0.00063,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",2,49,heartrate→gestureclass,"heartrate,gestureclass",3.22987,4.095665,2.0478325,0.3922815,0.784563,0.000574,444.38818359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,0,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.181041,5.724581,1.43114525,0.61420825,2.456833,0.00055975,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,1,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.219771,5.719645,1.42991125,0.60396225,2.415849,0.00051475,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,2,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.24507,5.736477,1.43411925,0.601804,2.407216,0.00050125,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,3,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.223944,5.752422,1.4381055,0.610921,2.443684,0.0004945,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,4,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.263028,5.985955,1.49648875,0.65833975,2.633359,0.00054075,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,5,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.235388,5.730896,1.432724,0.60320125,2.412805,0.00046675,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,6,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.237136,5.729297,1.43232425,0.60190625,2.407625,0.000517,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,7,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.277746,5.757924,1.439481,0.598972,2.395888,0.00051725,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,8,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.447613,5.900666,1.4751665,0.5923675,2.36947,0.00047575,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,9,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.273421,5.731113,1.43277825,0.59371375,2.374855,0.000503,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,10,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.221757,5.737154,1.4342885,0.60798225,2.431929,0.0005225,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,11,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.232081,5.719676,1.429919,0.60107425,2.404297,0.000515,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,12,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.313689,5.748874,1.4372185,0.586156,2.344624,0.00053775,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,13,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.222605,5.721616,1.430404,0.5609465,2.243786,0.0005245,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,14,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.184128,5.718097,1.42952425,0.61288,2.45152,0.0005295,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,15,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.185768,5.722207,1.43055175,0.6130915,2.452366,0.000475,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,16,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.175872,5.719292,1.429823,0.6152785,2.461114,0.0005185,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,17,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.196439,5.890854,1.4727135,0.65195975,2.607839,0.0005365,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,18,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.190206,5.707641,1.42691025,0.6086765,2.434706,0.00050075,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,19,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.18266,5.716201,1.42905025,0.61174525,2.446981,0.0005275,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,20,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.223118,5.726566,1.4316415,0.60488025,2.419521,0.0004925,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,21,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.228543,5.944288,1.486072,0.65716075,2.628643,0.0005315,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,22,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.224023,5.744983,1.43624575,0.60949725,2.437989,0.000481,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,23,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.232113,5.715137,1.42878425,0.5999475,2.39979,0.00051825,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,24,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.252344,5.721602,1.4304005,0.594735,2.37894,0.00059325,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,25,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.186032,5.923655,1.48091375,0.6622395,2.648958,0.00049925,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,26,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.173406,5.713278,1.4283195,0.613503,2.454012,0.000528,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,27,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.248891,5.75067,1.4376675,0.604285,2.41714,0.00049575,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,28,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.226972,5.744759,1.43618975,0.6083755,2.433502,0.00052075,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,29,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.236528,5.760708,1.440177,0.609699,2.438796,0.00050975,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,30,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.275274,5.730811,1.43270275,0.547656,2.190624,0.00052025,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,31,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.251053,5.727068,1.431767,0.59785225,2.391409,0.00051625,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,32,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.215128,5.731321,1.43283025,0.60696,2.42784,0.00051725,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,33,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.182691,5.720834,1.4302085,0.61402375,2.456095,0.00048,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,34,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.269152,5.954065,1.48851625,0.648011,2.592044,0.00053225,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,35,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.309961,5.786573,1.44664325,0.59765075,2.390603,0.00051275,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,36,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.272351,5.757155,1.43928875,0.6003365,2.401346,0.000498,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,37,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.232678,5.73322,1.433305,0.603933,2.415732,0.000537,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,38,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.230671,5.925042,1.4812605,0.65190325,2.607613,0.00053375,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,39,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.225232,5.736716,1.434179,0.60725375,2.429015,0.000504,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,40,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.23072,5.742294,1.4355735,0.6060105,2.424042,0.000502,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,41,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.243171,5.740463,1.43511575,0.6034405,2.413762,0.00051425,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,42,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.214588,5.945315,1.48632875,0.6618265,2.647306,0.00051475,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,43,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.355715,5.845533,1.46138325,0.600778,2.403112,0.00054475,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,44,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.254852,5.765749,1.44143725,0.60674225,2.426969,0.00048625,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,45,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.252792,5.74595,1.4364875,0.6016555,2.406622,0.0005535,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,46,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.256158,5.770047,1.44251175,0.606452,2.425808,0.000501,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,47,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.2409,5.749625,1.43740625,0.55678025,2.227121,0.000562,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,48,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.245422,5.74401,1.4360025,0.602204,2.408816,0.00055325,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",4,49,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass",3.193008,5.730317,1.43257925,0.61296075,2.451843,0.0004825,444.76318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,0,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.259844,9.396525,1.174565625,0.75531025,6.042482,0.0004895,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,1,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.231463,9.190757,1.148844625,0.7337265,5.869812,0.000482875,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,2,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.232871,9.383512,1.172939,0.75722125,6.05777,0.00047275,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,3,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.222621,9.169078,1.14613475,0.73244425,5.859554,0.00043325,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,4,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.246803,9.230606,1.15382575,0.735382625,5.883061,0.0004345,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,5,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.487011,9.413424,1.176678,0.728586375,5.828691,0.000431,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,6,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.274599,9.262595,1.157824375,0.736182,5.889456,0.000457125,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,7,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.413646,9.58479,1.19809875,0.758610625,6.068885,0.000454875,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,8,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.273447,9.290241,1.161280125,0.7396335,5.917068,0.000476875,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,9,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.527177,9.671943,1.208992875,0.754246625,6.033973,0.0004685,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,10,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.302567,9.255122,1.15689025,0.731827,5.854616,0.000476625,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,11,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.231174,9.216259,1.152032375,0.7364295,5.891436,0.000444875,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,12,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.289064,9.187988,1.1484985,0.725179,5.801432,0.000452625,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,13,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.232083,9.189159,1.148644875,0.733396875,5.867175,0.0004655,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,14,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.221374,9.361246,1.17015575,0.755646625,6.045173,0.00045875,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,15,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.195328,9.1605,1.1450625,0.73467,5.87736,0.000454375,445.51318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",8,16,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.210798,9.354489,1.169311125,0.756868625,6.054949,0.000457875,445.51318359375
